"state","puma2k","zcta5","stab","zipname","PUMA2kName","pop10","afact"
"State code","PUMA (2000)","ZIP census tabulation area","State abbreviation","ZCTA name","PUMA 2K name","Population (2010)","puma2k to zcta5 allocation factor"
"26","02400","49125","MI","Shorewood-Tower Hills-Harbert, MI","2602400",2046,0.013 
"26","02400","49126","MI","Sodus, MI","2602400",1341,0.009 
"26","02400","49127","MI","Stevensville, MI","2602400",10694,0.068 
"26","02400","49128","MI","Three Oaks, MI","2602400",3715,0.024 
"26","02400","49129","MI","Union Pier, MI","2602400",609,0.004 
"26","02501","48306","MI","Rochester Hills, MI","2602501",11723,0.07 
"26","02501","48329","MI","Waterford, MI","2602501",202,0.001 
"26","02501","48346","MI","Clarkston, MI","2602501",22319,0.134 
"26","02501","48348","MI","Clarkston, MI","2602501",23387,0.14 
"26","02501","48350","MI","Davisburg, MI","2602501",7100,0.043 
"26","02501","48359","MI","Lake Orion, MI","2602501",8034,0.048 
"26","02501","48360","MI","Lake Orion, MI","2602501",11651,0.07 
"26","02501","48362","MI","Lake Orion, MI","2602501",15141,0.091 
"26","02501","48363","MI","Oakland, MI","2602501",4978,0.03 
"26","02501","48367","MI","Leonard, MI","2602501",4727,0.028 
"26","02501","48370","MI","Oxford, MI","2602501",1685,0.01 
"26","02501","48371","MI","Oxford, MI","2602501",22838,0.137 
"26","02501","48386","MI","White Lake, MI","2602501",116,0.001 
"26","02501","48428","MI","Dryden, MI","2602501",10,0 
"26","02501","48430","MI","Fenton, MI","2602501",1099,0.007 
"26","02501","48439","MI","Grand Blanc, MI","2602501",360,0.002 
"26","02501","48442","MI","Holly, MI","2602501",18889,0.113 
"26","02501","48462","MI","Ortonville, MI","2602501",12550,0.075 
"26","02502","48165","MI","New Hudson, MI","2602502",6339,0.03 
"26","02502","48167","MI","Northville, MI","2602502",8569,0.041 
"26","02502","48178","MI","South Lyon, MI","2602502",18038,0.086 
"26","02502","48323","MI","West Bloomfield, MI","2602502",6,0 
"26","02502","48356","MI","Highland, MI","2602502",8407,0.04 
"26","02502","48357","MI","Highland, MI","2602502",8170,0.039 
"26","02502","48374","MI","Novi, MI","2602502",14049,0.067 
"26","02502","48375","MI","Novi, MI","2602502",21801,0.104 
"26","02502","48377","MI","Novi, MI","2602502",15244,0.073 
"26","02502","48380","MI","Milford, MI","2602502",5679,0.027 
"26","02502","48381","MI","Milford, MI","2602502",12605,0.06 
"26","02502","48382","MI","Commerce Township, MI","2602502",21838,0.104 
"26","02502","48383","MI","White Lake, MI","2602502",12701,0.06 
"26","02502","48386","MI","White Lake, MI","2602502",17318,0.082 
"26","02502","48390","MI","Walled Lake, MI","2602502",22898,0.109 
"26","02502","48393","MI","Wixom, MI","2602502",16111,0.077 
"26","02502","48442","MI","Holly, MI","2602502",344,0.002 
"26","02503","48302","MI","Bloomfield Hills, MI","2602503",7,0 
"26","02503","48309","MI","Rochester Hills, MI","2602503",2200,0.014 
"26","02503","48320","MI","Keego Harbor, MI","2602503",2970,0.019 
"26","02503","48324","MI","West Bloomfield, MI","2602503",111,0.001 
"26","02503","48326","MI","Auburn Hills, MI","2602503",20298,0.13 
"26","02503","48327","MI","Waterford, MI","2602503",21559,0.138 
"26","02503","48328","MI","Waterford, MI","2602503",24931,0.159 
"26","02503","48329","MI","Waterford, MI","2602503",24807,0.158 
"26","02503","48340","MI","Pontiac, MI","2602503",24307,0.155 
"26","02503","48341","MI","Pontiac, MI","2602503",16838,0.107 
"26","02503","48342","MI","Pontiac, MI","2602503",18407,0.117 
"26","02503","48346","MI","Clarkston, MI","2602503",248,0.002 
"26","02503","48359","MI","Lake Orion, MI","2602503",10,0 
"26","02504","48009","MI","Birmingham, MI","2602504",4,0 
"26","02504","48083","MI","Troy, MI","2602504",22507,0.137 
"26","02504","48084","MI","Troy, MI","2602504",14231,0.087 
"26","02504","48085","MI","Troy, MI","2602504",24660,0.15 
"26","02504","48098","MI","Troy, MI","2602504",19582,0.119 
"26","02504","48306","MI","Rochester Hills, MI","2602504",14603,0.089 
"26","02504","48307","MI","Rochester Hills, MI","2602504",41369,0.252 
"26","02504","48309","MI","Rochester Hills, MI","2602504",26935,0.164 
"26","02505","48009","MI","Birmingham, MI","2602505",20103,0.135 
"26","02505","48025","MI","Beverly Hills, MI","2602505",14531,0.098 
"26","02505","48034","MI","Southfield, MI","2602505",16,0 
"26","02505","48301","MI","Bloomfield Hills, MI","2602505",14127,0.095 
"26","02505","48302","MI","Bloomfield Hills, MI","2602505",15353,0.103 
"26","02505","48304","MI","Bloomfield Hills, MI","2602505",16009,0.108 
"26","02505","48320","MI","Keego Harbor, MI","2602505",1619,0.011 
"26","02505","48322","MI","West Bloomfield, MI","2602505",31234,0.211 
"26","02505","48323","MI","West Bloomfield, MI","2602505",17702,0.119 
"26","02505","48324","MI","West Bloomfield, MI","2602505",17239,0.116 
"26","02505","48328","MI","Waterford, MI","2602505",29,0 
"26","02505","48341","MI","Pontiac, MI","2602505",301,0.002 
"26","02505","48382","MI","Commerce Township, MI","2602505",107,0.001 
"26","02506","48025","MI","Beverly Hills, MI","2602506",12,0 
"26","02506","48033","MI","Southfield, MI","2602506",16064,0.097 
"26","02506","48034","MI","Southfield, MI","2602506",12574,0.076 
"26","02506","48075","MI","Southfield, MI","2602506",21790,0.131 
"26","02506","48076","MI","Southfield, MI","2602506",25386,0.153 
"26","02506","48167","MI","Northville, MI","2602506",2142,0.013 
"26","02506","48322","MI","West Bloomfield, MI","2602506",31,0 
"26","02506","48331","MI","Farmington Hills, MI","2602506",21503,0.13 
"26","02506","48334","MI","Farmington Hills, MI","2602506",18540,0.112 
"26","02506","48335","MI","Farmington Hills, MI","2602506",22398,0.135 
"26","02506","48336","MI","Farmington Hills, MI","2602506",25486,0.154 
"26","02507","48030","MI","Hazel Park, MI","2602507",16422,0.179 
"26","02507","48067","MI","Royal Oak, MI","2602507",8,0 
"26","02507","48069","MI","Pleasant Ridge, MI","2602507",2526,0.028 
"26","02507","48070","MI","Huntington Woods, MI","2602507",6228,0.068 
"26","02507","48072","MI","Berkley, MI","2602507",14970,0.163 
"26","02507","48220","MI","Ferndale, MI","2602507",22319,0.243 
"26","02507","48237","MI","Oak Park, MI","2602507",29319,0.319 
"26","02508","48017","MI","Clawson, MI","2602508",11805,0.12 
"26","02508","48067","MI","Royal Oak, MI","2602508",24450,0.248 
"26","02508","48070","MI","Huntington Woods, MI","2602508",10,0 
"26","02508","48071","MI","Madison Heights, MI","2602508",29694,0.301 
"26","02508","48073","MI","Royal Oak, MI","2602508",32798,0.332 
"26","02601","49001","MI","Kalamazoo, MI","2602601",21858,0.174 
"26","02601","49002","MI","Portage, MI","2602601",17966,0.143 
"26","02601","49004","MI","Kalamazoo, MI","2602601",2618,0.021 
"26","02601","49006","MI","Kalamazoo, MI","2602601",17617,0.14 
"26","02601","49007","MI","Kalamazoo, MI","2602601",10379,0.083 
"26","02601","49008","MI","Kalamazoo, MI","2602601",16186,0.129 
"26","02601","49009","MI","Kalamazoo, MI","2602601",6803,0.054 
"26","02601","49024","MI","Portage, MI","2602601",28546,0.227 
"26","02601","49048","MI","Kalamazoo, MI","2602601",3240,0.026 
"26","02601","49074","MI","Kalamazoo, MI","2602601",149,0.001 
"26","02601","49087","MI","Schoolcraft, MI","2602601",123,0.001 
"26","02602","49001","MI","Kalamazoo, MI","2602602",237,0.001 
"26","02602","49002","MI","Portage, MI","2602602",820,0.004 
"26","02602","49004","MI","Kalamazoo, MI","2602602",13027,0.065 
"26","02602","49006","MI","Kalamazoo, MI","2602602",8838,0.044 
"26","02602","49007","MI","Kalamazoo, MI","2602602",383,0.002 
"26","02602","49009","MI","Kalamazoo, MI","2602602",35559,0.177 
"26","02602","49010","MI","Allegan, MI","2602602",90,0 
"26","02602","49012","MI","Augusta, MI","2602602",3243,0.016 
"26","02602","49013","MI","Bangor, MI","2602602",5508,0.027 
"26","02602","49022","MI","Benton Harbor, MI","2602602",249,0.001 
"26","02602","49024","MI","Portage, MI","2602602",6,0 
"26","02602","49026","MI","Bloomingdale, MI","2602602",2017,0.01 
"26","02602","49027","MI","Breedsville, MI","2602602",161,0.001 
"26","02602","49034","MI","Climax, MI","2602602",2196,0.011 
"26","02602","49038","MI","Coloma, MI","2602602",400,0.002 
"26","02602","49043","MI","Covert, MI","2602602",2462,0.012 
"26","02602","49045","MI","Decatur, MI","2602602",5149,0.026 
"26","02602","49047","MI","Dowagiac, MI","2602602",904,0.004 
"26","02602","49048","MI","Kalamazoo, MI","2602602",22192,0.11 
"26","02602","49052","MI","Fulton, MI","2602602",730,0.004 
"26","02602","49053","MI","Galesburg, MI","2602602",7028,0.035 
"26","02602","49055","MI","Gobles, MI","2602602",5763,0.029 
"26","02602","49056","MI","Grand Junction, MI","2602602",2532,0.013 
"26","02602","49057","MI","Hartford, MI","2602602",6795,0.034 
"26","02602","49060","MI","Hickory Corners, MI","2602602",564,0.003 
"26","02602","49064","MI","Lawrence, MI","2602602",3717,0.018 
"26","02602","49065","MI","Lawton, MI","2602602",6662,0.033 
"26","02602","49067","MI","Marcellus, MI","2602602",361,0.002 
"26","02602","49071","MI","Mattawan, MI","2602602",9174,0.046 
"26","02602","49078","MI","Otsego, MI","2602602",550,0.003 
"26","02602","49079","MI","Paw Paw, MI","2602602",13606,0.068 
"26","02602","49080","MI","Plainwell, MI","2602602",1585,0.008 
"26","02602","49083","MI","Richland, MI","2602602",6937,0.034 
"26","02602","49087","MI","Schoolcraft, MI","2602602",6003,0.03 
"26","02602","49088","MI","Scotts, MI","2602602",3648,0.018 
"26","02602","49090","MI","South Haven, MI","2602602",11335,0.056 
"26","02602","49097","MI","Vicksburg, MI","2602602",10220,0.051 
"26","02602","49098","MI","Watervliet, MI","2602602",453,0.002 
"26","02700","49011","MI","Athens, MI","2602700",85,0.001 
"26","02700","49028","MI","Bronson, MI","2602700",6387,0.04 
"26","02700","49030","MI","Burr Oak, MI","2602700",2523,0.016 
"26","02700","49031","MI","Cassopolis, MI","2602700",7884,0.05 
"26","02700","49032","MI","Centreville, MI","2602700",3105,0.02 
"26","02700","49036","MI","Coldwater, MI","2602700",24868,0.157 
"26","02700","49040","MI","Colon, MI","2602700",3388,0.021 
"26","02700","49042","MI","Constantine, MI","2602700",4892,0.031 
"26","02700","49045","MI","Decatur, MI","2602700",449,0.003 
"26","02700","49047","MI","Dowagiac, MI","2602700",13806,0.087 
"26","02700","49061","MI","Jones, MI","2602700",1622,0.01 
"26","02700","49066","MI","Leonidas, MI","2602700",722,0.005 
"26","02700","49067","MI","Marcellus, MI","2602700",4161,0.026 
"26","02700","49072","MI","Mendon, MI","2602700",3164,0.02 
"26","02700","49075","MI","Nottawa, MI (PO Boxes)","2602700",121,0.001 
"26","02700","49082","MI","Quincy, MI","2602700",6327,0.04 
"26","02700","49089","MI","Sherwood, MI","2602700",1875,0.012 
"26","02700","49091","MI","Sturgis, MI","2602700",19872,0.125 
"26","02700","49092","MI","Tekonsha, MI","2602700",418,0.003 
"26","02700","49093","MI","Three Rivers, MI","2602700",18380,0.116 
"26","02700","49094","MI","Union City, MI","2602700",3367,0.021 
"26","02700","49095","MI","Vandalia, MI","2602700",1960,0.012 
"26","02700","49097","MI","Vicksburg, MI","2602700",106,0.001 
"26","02700","49099","MI","White Pigeon, MI","2602700",5629,0.035 
"26","02700","49102","MI","Berrien Center, MI","2602700",7,0 
"26","02700","49111","MI","Eau Claire, MI","2602700",146,0.001 
"26","02700","49112","MI","Edwardsburg, MI","2602700",10171,0.064 
"26","02700","49120","MI","Niles, MI","2602700",10144,0.064 
"26","02700","49130","MI","Union, MI","2602700",1659,0.01 
"26","02700","49245","MI","Homer, MI","2602700",96,0.001 
"26","02700","49252","MI","Litchfield, MI","2602700",46,0 
"26","02700","49255","MI","Montgomery, MI","2602700",1100,0.007 
"26","02700","49274","MI","Reading, MI","2602700",356,0.002 
"26","02800","48813","MI","Charlotte, MI","2602800",26,0 
"26","02800","49011","MI","Athens, MI","2602800",2200,0.016 
"26","02800","49012","MI","Augusta, MI","2602800",96,0.001 
"26","02800","49014","MI","Battle Creek, MI","2602800",22127,0.163 
"26","02800","49015","MI","Battle Creek, MI","2602800",26782,0.197 
"26","02800","49017","MI","Battle Creek, MI","2602800",19260,0.141 
"26","02800","49021","MI","Bellevue, MI","2602800",706,0.005 
"26","02800","49029","MI","Burlington, MI","2602800",1606,0.012 
"26","02800","49033","MI","Ceresco, MI","2602800",1760,0.013 
"26","02800","49034","MI","Climax, MI","2602800",193,0.001 
"26","02800","49037","MI","Battle Creek, MI","2602800",22576,0.166 
"26","02800","49051","MI","East Leroy, MI","2602800",2436,0.018 
"26","02800","49052","MI","Fulton, MI","2602800",245,0.002 
"26","02800","49068","MI","Marshall, MI","2602800",14646,0.108 
"26","02800","49076","MI","Olivet, MI","2602800",1064,0.008 
"26","02800","49092","MI","Tekonsha, MI","2602800",1769,0.013 
"26","02800","49094","MI","Union City, MI","2602800",737,0.005 
"26","02800","49224","MI","Albion, MI","2602800",12400,0.091 
"26","02800","49237","MI","Concord, MI","2602800",14,0 
"26","02800","49245","MI","Homer, MI","2602800",4721,0.035 
"26","02800","49252","MI","Litchfield, MI","2602800",9,0 
"26","02800","49284","MI","Springport, MI","2602800",773,0.006 
"26","02900","48158","MI","Manchester, MI","2602900",52,0 
"26","02900","48827","MI","Eaton Rapids, MI","2602900",47,0 
"26","02900","49201","MI","Jackson, MI","2602900",45190,0.282 
"26","02900","49202","MI","Jackson, MI","2602900",20661,0.129 
"26","02900","49203","MI","Jackson, MI","2602900",38280,0.239 
"26","02900","49224","MI","Albion, MI","2602900",1824,0.011 
"26","02900","49230","MI","Brooklyn, MI","2602900",8240,0.051 
"26","02900","49233","MI","Cement City, MI","2602900",325,0.002 
"26","02900","49234","MI","Clarklake, MI","2602900",2579,0.016 
"26","02900","49237","MI","Concord, MI","2602900",2966,0.019 
"26","02900","49240","MI","Grass Lake, MI","2602900",7904,0.049 
"26","02900","49241","MI","Hanover, MI","2602900",2579,0.016 
"26","02900","49245","MI","Homer, MI","2602900",28,0 
"26","02900","49246","MI","Horton, MI","2602900",3158,0.02 
"26","02900","49249","MI","Jerome, MI","2602900",358,0.002 
"26","02900","49250","MI","Jonesville, MI","2602900",172,0.001 
"26","02900","49251","MI","Leslie, MI","2602900",296,0.002 
"26","02900","49252","MI","Litchfield, MI","2602900",115,0.001 
"26","02900","49254","MI","Michigan Center, MI","2602900",3321,0.021 
"26","02900","49259","MI","Munith, MI","2602900",2523,0.016 
"26","02900","49261","MI","Napoleon, MI","2602900",290,0.002 
"26","02900","49263","MI","Norvell, MI (PO Boxes)","2602900",85,0.001 
"26","02900","49264","MI","Onondaga, MI","2602900",484,0.003 
"26","02900","49269","MI","Parma, MI","2602900",5998,0.037 
"26","02900","49272","MI","Pleasant Lake, MI","2602900",2417,0.015 
"26","02900","49277","MI","Rives Junction, MI","2602900",3668,0.023 
"26","02900","49283","MI","Spring Arbor, MI","2602900",4362,0.027 
"26","02900","49284","MI","Springport, MI","2602900",2010,0.013 
"26","02900","49285","MI","Stockbridge, MI","2602900",316,0.002 
"26","03000","48176","MI","Saline, MI","2603000",29,0 
"26","03000","49082","MI","Quincy, MI","2603000",252,0.002 
"26","03000","49220","MI","Addison, MI","2603000",2290,0.016 
"26","03000","49221","MI","Adrian, MI","2603000",41310,0.282 
"26","03000","49227","MI","Allen, MI","2603000",1284,0.009 
"26","03000","49228","MI","Blissfield, MI","2603000",5545,0.038 
"26","03000","49229","MI","Britton, MI","2603000",3130,0.021 
"26","03000","49230","MI","Brooklyn, MI","2603000",2235,0.015 
"26","03000","49232","MI","Camden, MI","2603000",2801,0.019 
"26","03000","49233","MI","Cement City, MI","2603000",2321,0.016 
"26","03000","49235","MI","Clayton, MI","2603000",2117,0.014 
"26","03000","49236","MI","Clinton, MI","2603000",4194,0.029 
"26","03000","49238","MI","Deerfield, MI","2603000",1407,0.01 
"26","03000","49242","MI","Hillsdale, MI","2603000",15248,0.104 
"26","03000","49246","MI","Horton, MI","2603000",97,0.001 
"26","03000","49247","MI","Hudson, MI","2603000",5768,0.039 
"26","03000","49248","MI","Jasper, MI","2603000",899,0.006 
"26","03000","49249","MI","Jerome, MI","2603000",3050,0.021 
"26","03000","49250","MI","Jonesville, MI","2603000",6010,0.041 
"26","03000","49252","MI","Litchfield, MI","2603000",2435,0.017 
"26","03000","49253","MI","Manitou Beach-Devils Lake, MI","2603000",3166,0.022 
"26","03000","49255","MI","Montgomery, MI","2603000",839,0.006 
"26","03000","49256","MI","Morenci, MI","2603000",3888,0.027 
"26","03000","49262","MI","North Adams, MI","2603000",1280,0.009 
"26","03000","49265","MI","Onsted, MI","2603000",4958,0.034 
"26","03000","49266","MI","Osseo, MI","2603000",2942,0.02 
"26","03000","49267","MI","Ottawa Lake, MI","2603000",284,0.002 
"26","03000","49268","MI","Palmyra, MI","2603000",1059,0.007 
"26","03000","49271","MI","Pittsford, MI","2603000",2256,0.015 
"26","03000","49274","MI","Reading, MI","2603000",3314,0.023 
"26","03000","49276","MI","Riga, MI","2603000",668,0.005 
"26","03000","49279","MI","Sand Creek, MI","2603000",797,0.005 
"26","03000","49282","MI","Somerset Center, MI","2603000",372,0.003 
"26","03000","49286","MI","Tecumseh, MI","2603000",14797,0.101 
"26","03000","49287","MI","Tipton, MI","2603000",1987,0.014 
"26","03000","49288","MI","Waldron, MI","2603000",1384,0.009 
"26","03000","49289","MI","Weston, MI (PO Boxes)","2603000",167,0.001 
"26","03100","48111","MI","Belleville, MI","2603100",74,0 
"26","03100","48117","MI","Carleton, MI","2603100",10124,0.067 
"26","03100","48131","MI","Dundee, MI","2603100",6764,0.044 
"26","03100","48133","MI","Erie, MI","2603100",5753,0.038 
"26","03100","48134","MI","Flat Rock, MI","2603100",725,0.005 
"26","03100","48140","MI","Ida, MI","2603100",3095,0.02 
"26","03100","48144","MI","Lambertville, MI","2603100",9952,0.065 
"26","03100","48145","MI","La Salle, MI","2603100",3503,0.023 
"26","03100","48157","MI","Luna Pier, MI","2603100",1436,0.009 
"26","03100","48159","MI","Maybee, MI","2603100",2582,0.017 
"26","03100","48160","MI","Milan, MI","2603100",4740,0.031 
"26","03100","48161","MI","Monroe, MI","2603100",26470,0.174 
"26","03100","48162","MI","Monroe, MI","2603100",29344,0.193 
"26","03100","48164","MI","New Boston, MI","2603100",70,0 
"26","03100","48166","MI","Newport, MI","2603100",11569,0.076 
"26","03100","48177","MI","Samaria, MI (PO Boxes)","2603100",218,0.001 
"26","03100","48179","MI","South Rockwood, MI","2603100",3274,0.022 
"26","03100","48182","MI","Temperance, MI","2603100",21708,0.143 
"26","03100","48191","MI","Willis, MI","2603100",180,0.001 
"26","03100","49229","MI","Britton, MI","2603100",115,0.001 
"26","03100","49238","MI","Deerfield, MI","2603100",328,0.002 
"26","03100","49267","MI","Ottawa Lake, MI","2603100",3788,0.025 
"26","03100","49270","MI","Petersburg, MI","2603100",5874,0.039 
"26","03100","49276","MI","Riga, MI","2603100",335,0.002 
"26","03200","48103","MI","Ann Arbor, MI","2603200",32445,0.287 
"26","03200","48104","MI","Ann Arbor, MI","2603200",37727,0.334 
"26","03200","48105","MI","Ann Arbor, MI","2603200",25992,0.23 
"26","03200","48108","MI","Ann Arbor, MI","2603200",9841,0.087 
"26","03200","48109","MI","Ann Arbor, MI","2603200",6904,0.061 
"26","03300","48103","MI","Ann Arbor, MI","2603300",20612,0.089 
"26","03300","48104","MI","Ann Arbor, MI","2603300",588,0.003 
"26","03300","48105","MI","Ann Arbor, MI","2603300",7913,0.034 
"26","03300","48108","MI","Ann Arbor, MI","2603300",16323,0.07 
"26","03300","48111","MI","Belleville, MI","2603300",204,0.001 
"26","03300","48118","MI","Chelsea, MI","2603300",12552,0.054 
"26","03300","48130","MI","Dexter, MI","2603300",14420,0.062 
"26","03300","48137","MI","Gregory, MI","2603300",1379,0.006 
"26","03300","48158","MI","Manchester, MI","2603300",7257,0.031 
"26","03300","48160","MI","Milan, MI","2603300",9045,0.039 
"26","03300","48167","MI","Northville, MI","2603300",1339,0.006 
"26","03300","48168","MI","Northville, MI","2603300",1399,0.006 
"26","03300","48169","MI","Pinckney, MI","2603300",1022,0.004 
"26","03300","48170","MI","Plymouth, MI","2603300",1937,0.008 
"26","03300","48176","MI","Saline, MI","2603300",21418,0.092 
"26","03300","48178","MI","South Lyon, MI","2603300",2145,0.009 
"26","03300","48189","MI","Whitmore Lake, MI","2603300",7386,0.032 
"26","03300","48190","MI","Whittaker, MI (PO Boxes)","2603300",107,0 
"26","03300","48191","MI","Willis, MI","2603300",3874,0.017 
"26","03300","48197","MI","Ypsilanti, MI","2603300",61132,0.264 
"26","03300","48198","MI","Ypsilanti, MI","2603300",38186,0.165 
"26","03300","49236","MI","Clinton, MI","2603300",644,0.003 
"26","03300","49240","MI","Grass Lake, MI","2603300",799,0.003 
"26","03300","49285","MI","Stockbridge, MI","2603300",89,0 
"26","03300","49287","MI","Tipton, MI","2603300",112,0 
"26","03400","48114","MI","Brighton, MI","2603400",19702,0.109 
"26","03400","48116","MI","Brighton, MI","2603400",26432,0.146 
"26","03400","48137","MI","Gregory, MI","2603400",3417,0.019 
"26","03400","48139","MI","Hamburg, MI (PO Boxes)","2603400",206,0.001 
"26","03400","48143","MI","Lakeland, MI (PO Boxes)","2603400",32,0 
"26","03400","48169","MI","Pinckney, MI","2603400",19791,0.109 
"26","03400","48178","MI","South Lyon, MI","2603400",9137,0.05 
"26","03400","48189","MI","Whitmore Lake, MI","2603400",6246,0.035 
"26","03400","48353","MI","Hartland, MI","2603400",6481,0.036 
"26","03400","48380","MI","Milford, MI","2603400",1725,0.01 
"26","03400","48418","MI","Byron, MI","2603400",411,0.002 
"26","03400","48430","MI","Fenton, MI","2603400",13750,0.076 
"26","03400","48442","MI","Holly, MI","2603400",244,0.001 
"26","03400","48451","MI","Linden, MI","2603400",799,0.004 
"26","03400","48816","MI","Cohoctah, MI (PO Boxes)","2603400",121,0.001 
"26","03400","48836","MI","Fowlerville, MI","2603400",13510,0.075 
"26","03400","48843","MI","Howell, MI","2603400",42931,0.237 
"26","03400","48855","MI","Howell, MI","2603400",14752,0.082 
"26","03400","48872","MI","Perry, MI","2603400",231,0.001 
"26","03400","48892","MI","Webberville, MI","2603400",822,0.005 
"26","03400","49285","MI","Stockbridge, MI","2603400",227,0.001 
"26","03500","48001","MI","Algonac, MI","2603500",11986,0.048 
"26","03500","48002","MI","Allenton, MI","2603500",3285,0.013 
"26","03500","48003","MI","Almont, MI","2603500",6070,0.024 
"26","03500","48006","MI","Avoca, MI","2603500",4007,0.016 
"26","03500","48014","MI","Capac, MI","2603500",4256,0.017 
"26","03500","48022","MI","Emmett, MI","2603500",2654,0.011 
"26","03500","48023","MI","Fair Haven, MI","2603500",5178,0.021 
"26","03500","48027","MI","Goodells, MI","2603500",3249,0.013 
"26","03500","48028","MI","Harsens Island, MI","2603500",1190,0.005 
"26","03500","48032","MI","Jeddo, MI","2603500",1891,0.008 
"26","03500","48039","MI","Marine City, MI","2603500",7807,0.031 
"26","03500","48040","MI","Marysville, MI","2603500",9956,0.04 
"26","03500","48041","MI","Memphis, MI","2603500",3713,0.015 
"26","03500","48049","MI","North Street, MI","2603500",5582,0.022 
"26","03500","48054","MI","East China, MI","2603500",7339,0.029 
"26","03500","48059","MI","Fort Gratiot, MI","2603500",15123,0.06 
"26","03500","48060","MI","Port Huron, MI","2603500",40831,0.162 
"26","03500","48063","MI","Columbus, MI","2603500",4070,0.016 
"26","03500","48064","MI","Casco, MI","2603500",4107,0.016 
"26","03500","48074","MI","Smiths Creek, MI","2603500",9356,0.037 
"26","03500","48079","MI","Saint Clair, MI","2603500",12304,0.049 
"26","03500","48097","MI","Yale, MI","2603500",4890,0.019 
"26","03500","48371","MI","Oxford, MI","2603500",317,0.001 
"26","03500","48412","MI","Attica, MI","2603500",5682,0.023 
"26","03500","48416","MI","Brown City, MI","2603500",1891,0.008 
"26","03500","48421","MI","Columbiaville, MI","2603500",6492,0.026 
"26","03500","48423","MI","Davison, MI","2603500",38,0 
"26","03500","48428","MI","Dryden, MI","2603500",5017,0.02 
"26","03500","48435","MI","Fostoria, MI","2603500",893,0.004 
"26","03500","48438","MI","Goodrich, MI","2603500",1108,0.004 
"26","03500","48440","MI","Hadley, MI (PO Boxes)","2603500",157,0.001 
"26","03500","48444","MI","Imlay City, MI","2603500",9327,0.037 
"26","03500","48446","MI","Lapeer, MI","2603500",30749,0.122 
"26","03500","48453","MI","Marlette, MI","2603500",248,0.001 
"26","03500","48455","MI","Metamora, MI","2603500",7974,0.032 
"26","03500","48461","MI","North Branch, MI","2603500",8428,0.034 
"26","03500","48462","MI","Ortonville, MI","2603500",589,0.002 
"26","03500","48464","MI","Otter Lake, MI","2603500",1744,0.007 
"26","03500","48727","MI","Clifford, MI","2603500",859,0.003 
"26","03500","48744","MI","Mayville, MI","2603500",390,0.002 
"26","03500","48760","MI","Silverwood, MI","2603500",612,0.002 
"26","03600","48150","MI","Livonia, MI","2603600",27127,0.28 
"26","03600","48152","MI","Livonia, MI","2603600",31173,0.322 
"26","03600","48154","MI","Livonia, MI","2603600",38642,0.399 
"26","03701","48201","MI","Detroit, MI","2603701",10871,0.11 
"26","03701","48202","MI","Detroit, MI","2603701",16603,0.167 
"26","03701","48204","MI","Detroit, MI","2603701",8563,0.086 
"26","03701","48206","MI","Detroit, MI","2603701",21954,0.221 
"26","03701","48207","MI","Detroit, MI","2603701",16362,0.165 
"26","03701","48208","MI","Detroit, MI","2603701",2714,0.027 
"26","03701","48211","MI","Detroit, MI","2603701",3083,0.031 
"26","03701","48216","MI","Detroit, MI","2603701",879,0.009 
"26","03701","48226","MI","Detroit, MI","2603701",5302,0.053 
"26","03701","48238","MI","Detroit, MI","2603701",12905,0.13 
"26","03702","48207","MI","Detroit, MI","2603702",3890,0.049 
"26","03702","48211","MI","Detroit, MI","2603702",531,0.007 
"26","03702","48213","MI","Detroit, MI","2603702",11571,0.147 
"26","03702","48214","MI","Detroit, MI","2603702",22759,0.289 
"26","03702","48215","MI","Detroit, MI","2603702",13565,0.172 
"26","03702","48224","MI","Detroit, MI","2603702",24514,0.311 
"26","03702","48236","MI","Grosse Pointe Woods, MI","2603702",1983,0.025 
"26","03703","48205","MI","Detroit, MI","2603703",43526,0.575 
"26","03703","48213","MI","Detroit, MI","2603703",11792,0.156 
"26","03703","48224","MI","Detroit, MI","2603703",19925,0.263 
"26","03703","48225","MI","Harper Woods, MI","2603703",320,0.004 
"26","03703","48234","MI","Detroit, MI","2603703",113,0.001 
"26","03704","48203","MI","Detroit, MI","2603704",3393,0.034 
"26","03704","48221","MI","Detroit, MI","2603704",38727,0.39 
"26","03704","48227","MI","Detroit, MI","2603704",5971,0.06 
"26","03704","48235","MI","Detroit, MI","2603704",37316,0.376 
"26","03704","48238","MI","Detroit, MI","2603704",13928,0.14 
"26","03705","48204","MI","Detroit, MI","2603705",11542,0.132 
"26","03705","48227","MI","Detroit, MI","2603705",14604,0.167 
"26","03705","48228","MI","Detroit, MI","2603705",52130,0.594 
"26","03705","48238","MI","Detroit, MI","2603705",4910,0.056 
"26","03705","48239","MI","Redford, MI","2603705",4518,0.052 
"26","03706","48201","MI","Detroit, MI","2603706",1943,0.021 
"26","03706","48204","MI","Detroit, MI","2603706",7892,0.084 
"26","03706","48208","MI","Detroit, MI","2603706",7520,0.08 
"26","03706","48209","MI","Detroit, MI","2603706",32262,0.345 
"26","03706","48210","MI","Detroit, MI","2603706",31017,0.331 
"26","03706","48216","MI","Detroit, MI","2603706",4766,0.051 
"26","03706","48217","MI","Detroit, MI","2603706",8210,0.088 
"26","03707","48203","MI","Detroit, MI","2603707",13240,0.178 
