statefip,puma,mpop2000,pumapop2000,mpopshare2000,metropuma03,mpop2010,pumapop2010,mpopshare2010,metropuma13
39,1801,101803,101803,1,1,113911,113911,1,1
39,1802,107677,107677,1,1,109210,109210,1,1
39,1803,114346,114346,1,1,105482,105482,1,1
39,1804,116967,116967,1,1,108807,108807,1,1
39,1805,102105,102105,1,1,104371,104371,1,1
39,1900,151095,151095,1,1,172332,172332,1,1
39,2000,0,111561,0,0,0,114520,0,0
39,2100,0,112011,0,0,0,112765,0,0
39,2200,128852,128852,1,1,124475,124475,1,1
39,2300,0,128557,0,0,0,123144,0,0
39,2400,0,106021,0,0,0,109281,0,0
39,2500,108473,108473,1,1,106331,106331,1,1
39,2600,0,117194,0,0,0,115507,0,0
39,2700,0,116839,0,0,0,118013,0,0
39,2800,31628,152345,0.2076084,0,34827,162249,0.2146516,0
39,2900,0,116393,0,0,0,119354,0,0
39,3000,0,106774,0,0,0,108446,0,0
39,3100,137293,137293,1,1,139197,139197,1,1
39,3200,144556,144556,1,1,137557,137557,1,1
39,3300,125084,125084,1,1,127668,127668,1,1
39,3400,0,112077,0,0,0,107841,0,0
39,3500,144116,144116,1,1,140109,140109,1,1
39,3600,63251,107386,0.589006,1,0,106119,0,0
39,3700,0,118664,0,0,36058,122132,0.2952379,0
39,3800,145491,145491,1,1,166492,166492,1,1
39,3900,122759,122759,1,1,146156,146156,1,1
39,4000,109989,109989,1,1,174214,174214,1,1
39,4101,67703,67703,1,1,101297,101297,1,1
39,4102,100234,100234,1,1,100307,100307,1,1
39,4103,85213,85213,1,1,101623,101623,1,1
39,4104,98247,98247,1,1,100448,100448,1,1
39,4105,104642,104642,1,1,108764,108764,1,1
39,4106,123300,123300,1,1,126355,126355,1,1
39,4107,115672,115672,1,1,102320,102320,1,1
39,4108,98642,98642,1,1,111716,111716,1,1
39,4109,83888,83888,1,1,101719,101719,1,1
39,4110,104702,104702,1,1,107219,107219,1,1
39,4111,86735,86735,1,1,101646,101646,1,1
39,4200,133541,133541,1,1,151433,151433,1,1
39,4300,145020,145020,1,1,138333,138333,1,1
39,4400,98898,98898,1,1,102506,102506,1,1
39,4500,42337,143556,0.2949165,0,0,144652,0,0
39,4601,105180,105180,1,1,108703,108703,1,1
39,4602,130934,130934,1,1,128823,128823,1,1
39,4603,199898,199898,1,1,172837,172837,1,1
39,4604,123050,123050,1,1,124790,124790,1,1
39,4700,147886,147886,1,1,161573,161573,1,1
39,4800,0,101778,0,0,0,107094,0,0
39,4900,0,101383,0,0,29380,104749,0.28048,0
39,5000,0,116364,0,0,0,119461,0,0
39,5100,62319,141514,0.4403734,0,62450,141949,0.4399467,0
39,5200,0,108748,0,0,0,114179,0,0
39,5301,72704,72704,1,1,104792,104792,1,1
39,5302,85679,85679,1,1,107901,107901,1,1
39,5401,85390,85390,1,1,111170,111170,1,1
39,5402,123165,123165,1,1,132139,132139,1,1
39,5403,124252,124252,1,1,124821,124821,1,1
39,5501,105264,105264,1,1,111298,111298,1,1
39,5502,154141,154141,1,1,147352,147352,1,1
39,5503,123735,123735,1,1,108840,108840,1,1
39,5504,134485,134485,1,1,121190,121190,1,1
39,5505,113946,113946,1,1,104334,104334,1,1
39,5506,107962,107962,1,1,104991,104991,1,1
39,5507,105771,105771,1,1,104369,104369,1,1
39,5600,114484,114484,1,1,128369,128369,1,1
39,5700,105778,105778,1,1,113840,113840,1,1
40,100,22945,157104,0.1460497,0,26680,166839,0.1599146,0
40,200,38970,102529,0.380089,0,42391,112061,0.3782851,0
40,300,48111,175959,0.2734205,0,50384,180072,0.2797992,0
40,400,0,108895,0,0,0,109917,0,0
40,500,0,113763,0,0,0,115029,0,0
40,601,100111,100111,1,1,106286,106286,1,1
40,602,14885,110936,0.1341748,0,24005,113117,0.2122139,0
40,701,0,100697,0,0,0,104837,0,0
40,702,0,108872,0,0,0,120019,0,0
40,800,87697,87697,1,1,115541,115541,1,1
40,900,207994,207994,1,1,255755,255755,1,1
40,1001,101795,101795,1,1,104433,104433,1,1
40,1002,135387,135387,1,1,146562,146562,1,1
40,1003,98246,98246,1,1,131389,131389,1,1
40,1004,108581,108581,1,1,112715,112715,1,1
40,1005,109631,109631,1,1,117082,117082,1,1
40,1006,106809,106809,1,1,106452,106452,1,1
40,1101,73278,90631,0.8085309,1,86937,105245,0.826044,1
40,1102,66004,114172,0.5781098,1,76121,127255,0.5981769,1
40,1201,203719,203719,1,1,197395,197395,1,1
40,1202,164670,164670,1,1,192711,192711,1,1
40,1203,109014,109014,1,1,115454,115454,1,1
40,1204,144598,144598,1,1,161967,161967,1,1
40,1301,86070,86070,1,1,112923,112923,1,1
40,1302,58803,147710,0.3980976,0,60456,151698,0.3985287,0
40,1400,0,117304,0,0,0,118703,0,0
40,1501,19897,138948,0.143198,0,20625,149651,0.1378207,0
40,1601,49817,98813,0.5041519,1,49267,100243,0.4914757,0
41,100,0,119045,0,0,0,124779,0,0
41,200,0,106719,0,0,0,113952,0,0
41,300,0,110421,0,0,0,113010,0,0
41,400,115367,115367,1,1,157733,157733,1,1
41,500,43560,147931,0.2944616,0,49351,157674,0.3129939,0
41,600,78155,181207,0.4313042,0,202251,202251,1,1
41,703,129453,129453,1,1,142064,142064,1,1
41,704,94703,94703,1,1,104280,104280,1,1
41,705,98806,98806,1,1,105371,105371,1,1
41,800,0,159642,0,0,82713,168120,0.4919879,0
41,901,90340,90340,1,1,103186,103186,1,1
41,902,90929,90929,1,1,100020,100020,1,1
41,1000,0,100399,0,0,0,107667,0,0
41,1103,90712,90712,1,1,102870,102870,1,1
41,1104,94730,94730,1,1,102106,102106,1,1
41,1105,99404,99404,1,1,110359,110359,1,1
41,1200,147372,147372,1,1,174596,174596,1,1
41,1301,103792,103792,1,1,109997,109997,1,1
41,1302,106539,106539,1,1,121557,121557,1,1
41,1303,101013,101013,1,1,107779,107779,1,1
41,1305,107702,107702,1,1,110888,110888,1,1
41,1314,109349,109349,1,1,127843,127843,1,1
41,1316,132070,132070,1,1,157270,157270,1,1
41,1317,92676,92676,1,1,102194,102194,1,1
41,1318,145576,145576,1,1,164682,164682,1,1
41,1319,100103,100103,1,1,109116,109116,1,1
41,1320,91923,91923,1,1,109989,109989,1,1
41,1321,87314,87314,1,1,102784,102784,1,1
41,1322,80998,80998,1,1,105194,105194,1,1
41,1323,89047,89047,1,1,107680,107680,1,1
41,1324,96117,96117,1,1,104063,104063,1,1
42,101,111406,111406,1,1,109109,109109,1,1
42,102,169442,169442,1,1,171457,171457,1,1
42,200,0,134233,0,0,0,130580,0,0
42,300,0,188497,0,0,0,179580,0,0
42,400,0,110698,0,0,0,111031,0,0
42,500,46304,136256,0.339833,0,57369,153547,0.373625,0
42,600,0,138693,0,0,169842,169842,1,1
42,701,111266,111266,1,1,110441,110441,1,1
42,702,130167,130167,1,1,132272,132272,1,1
42,801,130675,130675,1,1,128489,128489,1,1
42,802,122976,122976,1,1,127701,127701,1,1
42,803,65535,129698,0.5052929,1,132023,132023,1,1
42,900,120046,157962,0.7599695,1,116111,155349,0.7474203,1
42,1000,0,112783,0,0,18267,112795,0.1619487,0
42,1100,0,148477,0,0,0,155967,0,0
42,1200,135755,135755,1,1,153990,153990,1,1
42,1300,0,150203,0,0,0,147888,0,0
42,1400,120288,120288,1,1,116638,116638,1,1
42,1501,17985,112627,0.1596894,0,16521,107629,0.1534995,0
42,1502,163442,163442,1,1,154018,154018,1,1
42,1600,174099,174099,1,1,183862,183862,1,1
42,1701,211505,211505,1,1,195592,195592,1,1
42,1702,126698,126698,1,1,113515,113515,1,1
42,1801,100317,100317,1,1,104359,104359,1,1
42,1802,147088,147088,1,1,154185,154185,1,1
42,1803,128734,128734,1,1,124503,124503,1,1
42,1804,193541,193541,1,1,177141,177141,1,1
42,1805,129855,129855,1,1,115807,115807,1,1
42,1806,129627,129627,1,1,126064,126064,1,1
42,1807,114241,114241,1,1,112182,112182,1,1
42,1900,72392,161997,0.4468725,0,68941,157821,0.4368303,0
42,2001,103988,103988,1,1,102592,102592,1,1
42,2002,155785,155785,1,1,153964,153964,1,1
42,2003,110258,110258,1,1,108613,108613,1,1
42,2100,152634,152634,1,1,143679,143679,1,1
42,2200,129132,174717,0.7390931,1,127089,173002,0.73461,1
42,2301,127099,127099,1,1,137206,137206,1,1
42,2302,130174,130174,1,1,144169,144169,1,1
42,2401,150843,150843,1,1,157244,157244,1,1
42,2402,100946,100946,1,1,110856,110856,1,1
42,2500,120327,120327,1,1,133568,133568,1,1
42,2600,0,150338,0,0,0,148289,0,0
42,2701,109644,109644,1,1,122572,122572,1,1
42,2702,130894,130894,1,1,142093,142093,1,1
42,2703,133098,133098,1,1,146777,146777,1,1
42,2801,111530,111530,1,1,126612,126612,1,1
42,2802,133719,133719,1,1,150759,150759,1,1
42,2803,106791,106791,1,1,118032,118032,1,1
42,2901,159098,159098,1,1,171161,171161,1,1
42,2902,126822,126822,1,1,145917,145917,1,1
42,3001,122601,122601,1,1,133453,133453,1,1
42,3002,123754,123754,1,1,140003,140003,1,1
42,3003,173943,173943,1,1,173842,173842,1,1
42,3004,177327,177327,1,1,177951,177951,1,1
42,3101,118598,118598,1,1,136289,136289,1,1
42,3102,108596,108596,1,1,116822,116822,1,1
42,3103,127694,127694,1,1,131193,131193,1,1
42,3104,107363,107363,1,1,120894,120894,1,1
42,3105,119290,119290,1,1,126855,126855,1,1
42,3106,168561,168561,1,1,167821,167821,1,1
42,3201,158122,158122,1,1,159325,159325,1,1
42,3202,122648,122648,1,1,133758,133758,1,1
42,3203,125403,125403,1,1,131939,131939,1,1
42,3204,171534,171534,1,1,161305,161305,1,1
42,3205,161038,161038,1,1,161983,161983,1,1
42,3206,141720,141720,1,1,135892,135892,1,1
42,3207,116006,116006,1,1,113659,113659,1,1
42,3208,130656,130656,1,1,123237,123237,1,1
42,3209,110243,110243,1,1,128712,128712,1,1
42,3210,154335,154335,1,1,149722,149722,1,1
42,3211,125853,125853,1,1,126474,126474,1,1
42,3301,130837,130837,1,1,131135,131135,1,1
42,3302,161906,161906,1,1,163250,163250,1,1
42,3303,150017,150017,1,1,145155,145155,1,1
42,3304,108112,108112,1,1,119439,119439,1,1
42,3401,97812,97812,1,1,107971,107971,1,1
42,3402,120657,120657,1,1,130229,130229,1,1
42,3403,119197,119197,1,1,144222,144222,1,1
42,3404,95829,95829,1,1,116464,116464,1,1
42,3501,106271,106271,1,1,116540,116540,1,1
42,3502,94164,94164,1,1,106644,106644,1,1
42,3503,154684,154684,1,1,168830,168830,1,1
42,3504,115545,115545,1,1,127431,127431,1,1
42,3601,147407,147407,1,1,165783,165783,1,1
42,3602,107280,107280,1,1,124190,124190,1,1
42,3603,127064,127064,1,1,144999,144999,1,1
42,3701,0,112463,0,0,125984,125984,1,1
42,3702,0,108143,0,0,125041,125041,1,1
42,3800,0,144233,0,0,0,142349,0,0
42,3900,148639,148639,1,1,136606,136606,1,1
42,4001,134973,134973,1,1,142821,142821,1,1
42,4002,67924,108596,0.6254749,1,64999,103685,0.6268891,1
44,101,143026,143026,1,1,143988,143988,1,1
44,102,177025,177025,1,1,177213,177213,1,1
44,103,173591,173591,1,1,178042,178042,1,1
44,104,127960,127960,1,1,127424,127424,1,1
44,201,167090,167090,1,1,166158,166158,1,1
44,300,136081,136081,1,1,132763,132763,1,1
44,400,123546,123546,1,1,126979,126979,1,1
45,101,110757,176971,0.6258473,1,119224,193497,0.6161543,1
45,102,81580,81580,1,1,101998,101998,1,1
45,103,137772,137772,1,1,156630,156630,1,1
45,104,95181,95181,1,1,107007,107007,1,1
45,105,134651,134651,1,1,152127,152127,1,1
45,200,165741,165741,1,1,187126,187126,1,1
45,301,111487,111487,1,1,115412,115412,1,1
45,302,142304,142304,1,1,168895,168895,1,1
45,400,0,152593,0,0,62101,154951,0.4007783,0
45,501,75678,75678,1,1,107135,107135,1,1
45,502,88937,88937,1,1,118938,118938,1,1
45,601,123951,123951,1,1,162725,162725,1,1
45,602,111248,111248,1,1,119541,119541,1,1
45,603,131111,131111,1,1,175957,175957,1,1
45,604,188012,188012,1,1,202939,202939,1,1
45,605,92839,92839,1,1,106436,106436,1,1
45,700,0,132936,0,0,76652,152319,0.5032334,1
45,800,104646,194483,0.5380738,1,107456,196070,0.5480492,1
45,900,193155,193155,1,1,205566,205566,1,1
45,1000,0,121954,0,0,0,125282,0,0
45,1101,95104,95104,1,1,128378,128378,1,1
45,1102,101556,101556,1,1,140913,140913,1,1
45,1201,110440,110440,1,1,141766,141766,1,1
45,1202,166256,166256,1,1,192682,192682,1,1
45,1203,110931,110931,1,1,137366,137366,1,1
45,1204,161396,161396,1,1,192793,192793,1,1
45,1300,0,202589,0,0,0,201510,0,0
45,1400,0,141615,0,0,187010,187010,1,1
45,1500,167147,167147,1,1,187084,187084,1,1
45,1600,0,102396,0,0,0,105311,0,0
46,100,112818,155705,0.7245625,1,134598,173042,0.7778343,1
46,200,0,102596,0,0,0,101389,0,0
46,300,0,132058,0,0,0,130129,0,0
46,400,0,129619,0,0,0,130658,0,0
46,500,73027,108216,0.6748253,1,87615,123917,0.7070459,1
46,600,126650,126650,1,1,155045,155045,1,1
47,100,0,140367,0,0,14586,142243,0.1025428,0
47,200,0,138040,0,0,0,139326,0,0
47,300,147138,147138,1,1,172331,185655,0.9282325,1
47,400,155794,155794,1,1,179744,179744,1,1
47,500,130448,130448,1,1,160645,160645,1,1
47,600,58184,113882,0.510914,1,63085,121647,0.5185907,1
47,700,0,106338,0,0,0,118980,0,0
47,800,0,92037,0,0,0,105401,0,0
47,900,0,117385,0,0,62703,123963,0.5058203,1
47,1000,103435,103435,1,1,107304,107304,1,1
47,1100,103176,103176,1,1,106352,106352,1,1
47,1200,74409,154817,0.4806255,0,75737,162812,0.4651807,0
47,1300,107198,107198,1,1,122979,122979,1,1
47,1400,78787,112352,0.7012515,1,85201,120863,0.7049387,1
47,1500,44294,115464,0.3836173,0,51407,141296,0.3638249,0
47,1601,99578,99578,1,1,105813,105813,1,1
47,1602,91064,91064,1,1,107681,107681,1,1
47,1603,167774,167774,1,1,172584,172584,1,1
47,1604,112755,112755,1,1,140386,140386,1,1
47,1700,105823,105823,1,1,123010,123010,1,1
47,1800,39067,129957,0.3006129,0,102737,147256,0.6976762,1
47,1900,104014,153028,0.6797045,1,115788,168054,0.6889928,1
47,2001,108979,108979,1,1,114267,114267,1,1
47,2002,98276,98276,1,1,105625,105625,1,1
47,2003,100646,100646,1,1,116571,116571,1,1
47,2100,39146,105328,0.3716601,0,42349,112490,0.376469,0
47,2200,0,124365,0,0,0,133571,0,0
47,2300,88800,88800,1,1,113993,113993,1,1
47,2401,79094,79094,1,1,120543,120543,1,1
47,2402,102929,102929,1,1,142061,142061,1,1
47,2501,122638,122638,1,1,147842,147842,1,1
47,2502,100294,100294,1,1,104794,104794,1,1
47,2503,119012,119012,1,1,114864,114864,1,1
47,2504,94914,94914,1,1,118415,118415,1,1
47,2505,133044,133044,1,1,140766,140766,1,1
47,2600,126638,126638,1,1,183182,183182,1,1
47,2700,0,133850,0,0,80956,156631,0.5168581,1
47,2800,0,105213,0,0,0,108451,0,0
47,2900,0,135421,0,0,0,137667,0,0
47,3000,107342,107342,1,1,115425,115425,1,1
47,3100,80077,107178,0.7471403,1,99494,127309,0.7815158,1
47,3201,165289,165289,1,1,142945,142945,1,1
47,3202,131074,131074,1,1,127375,127375,1,1
47,3203,120724,120724,1,1,114408,114408,1,1
47,3204,80502,80502,1,1,104272,104272,1,1
47,3205,74711,74711,1,1,107278,107278,1,1
47,3206,93890,93890,1,1,121467,121467,1,1
47,3207,110724,110724,1,1,106526,106526,1,1
47,3208,120557,120557,1,1,103373,103373,1,1
48,100,8664,185004,0.0468314,0,10135,186129,0.0544515,0
48,200,113546,113546,1,1,121073,121073,1,1
48,300,104312,104312,1,1,120725,120725,1,1
48,400,7072,135243,0.0522911,0,11974,132828,0.0901467,0
48,501,109884,109884,1,1,112013,112013,1,1
48,502,132744,132744,1,1,166818,166818,1,1
48,600,68650,141492,0.4851855,0,78933,150487,0.5245171,1
48,700,131664,131664,1,1,131500,131500,1,1
48,800,110595,178200,0.6206224,1,120877,193229,0.6255634,1
48,900,119676,119676,1,1,164466,164466,1,1
48,1000,5327,150724,0.0353426,0,0,158918,0,0
48,1100,89306,119744,0.7458077,1,92565,123029,0.7523836,1
48,1200,35291,108342,0.325737,0,39309,115486,0.3403789,0
48,1300,0,105580,0,0,0,117858,0,0
48,1400,71425,71425,1,1,103350,103350,1,1
48,1501,78482,78482,1,1,100530,100530,1,1
48,1502,96225,96225,1,1,109184,109184,1,1
48,1600,111379,111379,1,1,121730,121730,1,1
48,1700,47372,116787,0.4056272,0,53330,127971,0.4167351,0
48,1800,0,128275,0,0,0,136990,0,0
48,1901,99039,99039,1,1,110593,110593,1,1
48,1902,79818,79818,1,1,108690,108690,1,1
48,1903,100858,100858,1,1,102439,102439,1,1
48,1904,57134,57134,1,1,116388,116388,1,1
48,1905,54537,54537,1,1,118649,118649,1,1
48,1906,38164,38164,1,1,103745,103745,1,1
48,1907,62125,62125,1,1,121837,121837,1,1
48,2001,82972,82972,1,1,105750,105750,1,1
48,2002,81430,81430,1,1,102230,102230,1,1
48,2003,81747,81747,1,1,116966,116966,1,1
48,2004,35353,35353,1,1,110301,110301,1,1
48,2005,86110,86110,1,1,112942,112942,1,1
48,2006,64699,64699,1,1,114425,114425,1,1
48,2101,111360,111360,1,1,149610,149610,1,1
48,2102,126811,126811,1,1,150934,150934,1,1
48,2200,0,107936,0,0,59672,125673,0.4748196,0
48,2301,80838,80838,1,1,102489,102489,1,1
48,2302,96851,96851,1,1,100198,100198,1,1
48,2303,100937,100937,1,1,118285,118285,1,1
48,2304,85689,85689,1,1,100380,100380,1,1
48,2305,112341,112341,1,1,124206,124206,1,1
48,2306,121300,121300,1,1,121339,121339,1,1
48,2307,134309,134309,1,1,113626,113626,1,1
48,2308,100846,100846,1,1,104746,104746,1,1
48,2309,111293,111293,1,1,108416,108416,1,1
48,2310,98859,98859,1,1,102080,102080,1,1
48,2311,113461,113461,1,1,106677,106677,1,1
48,2312,111934,111934,1,1,108617,108617,1,1
48,2313,102234,102234,1,1,107302,107302,1,1
48,2314,123032,123032,1,1,115618,115618,1,1
48,2315,113187,113187,1,1,109463,109463,1,1
48,2316,95509,95509,1,1,102064,102064,1,1
48,2317,71289,71289,1,1,100433,100433,1,1
48,2318,81376,81376,1,1,103760,103760,1,1
48,2319,82106,82106,1,1,108139,108139,1,1
48,2320,100544,100544,1,1,101396,101396,1,1
48,2321,95272,95272,1,1,105730,105730,1,1
48,2322,85701,85701,1,1,103175,103175,1,1
48,2400,88494,88494,1,1,116927,116927,1,1
48,2501,89928,89928,1,1,105316,105316,1,1
48,2502,108572,108572,1,1,113071,113071,1,1
48,2503,122263,122263,1,1,128927,128927,1,1
48,2504,60715,60715,1,1,105550,105550,1,1
48,2505,67076,67076,1,1,101198,101198,1,1
48,2506,65527,65527,1,1,107178,107178,1,1
48,2507,111668,111668,1,1,112707,112707,1,1
48,2508,101890,101890,1,1,105740,105740,1,1
48,2509,126014,126014,1,1,132854,132854,1,1
48,2510,94115,94115,1,1,112976,112976,1,1
48,2511,35631,35631,1,1,106900,106900,1,1
48,2512,102283,102283,1,1,106319,106319,1,1
48,2513,123777,123777,1,1,124611,124611,1,1
48,2514,102365,102365,1,1,124433,124433,1,1
48,2515,87279,87279,1,1,103222,103222,1,1
48,2516,47776,47776,1,1,118032,118032,1,1
48,2600,33690,198347,0.1698566,0,33746,195884,0.1722754,0
48,2700,126555,126555,1,1,131506,131506,1,1
48,2800,1771,103099,0.0171777,0,6398,102834,0.0622168,0
48,2900,104010,104010,1,1,110224,110224,1,1
48,3000,116009,116009,1,1,136872,136872,1,1
48,3100,121123,121123,1,1,137130,137130,1,1
48,3200,0,105339,0,0,3476,110077,0.0315779,0
48,3301,88510,88510,1,1,138813,138813,1,1
48,3302,126132,126132,1,1,158701,158701,1,1
48,3303,122813,122813,1,1,130806,130806,1,1
48,3304,118805,118805,1,1,109954,109954,1,1
48,3305,114843,114843,1,1,128877,128877,1,1
48,3306,108519,108519,1,1,133496,133496,1,1
48,3400,92740,163482,0.5672802,1,95065,176700,0.5380023,1
48,3501,108244,108244,1,1,153455,153455,1,1
48,3502,129730,129730,1,1,156780,156780,1,1
48,3601,32470,138931,0.2337127,0,33809,149353,0.2263697,0
48,3602,152415,152415,1,1,194851,194851,1,1
48,3700,0,153151,0,0,17866,162102,0.1102146,0
48,3801,102521,102521,1,1,103636,103636,1,1
48,3802,110996,110996,1,1,131270,131270,1,1
48,3900,22246,162103,0.1372338,0,0,177975,0,0
48,4000,0,139333,0,0,0,151295,0,0
48,4100,0,116187,0,0,14445,117068,0.1233898,0
48,4200,133038,133038,1,1,136472,136472,1,1
48,4301,112967,112967,1,1,116114,116114,1,1
48,4302,139084,139084,1,1,136159,136159,1,1
48,4400,96183,96183,1,1,110739,110739,1,1
48,4501,93741,93741,1,1,136891,136891,1,1
48,4502,73587,73587,1,1,114481,114481,1,1
48,4503,70878,70878,1,1,103838,103838,1,1
48,4504,55548,55548,1,1,100536,100536,1,1
48,4601,120047,120047,1,1,112805,112805,1,1
48,4602,125296,125296,1,1,117002,117002,1,1
48,4603,106289,106289,1,1,115745,115745,1,1
48,4604,105009,105009,1,1,123499,123499,1,1
48,4605,112693,112693,1,1,117068,117068,1,1
48,4606,103712,103712,1,1,107861,107861,1,1
48,4607,94168,94168,1,1,103796,103796,1,1
48,4608,98045,98045,1,1,101053,101053,1,1
48,4609,125142,125142,1,1,125811,125811,1,1
48,4610,89102,89102,1,1,104048,104048,1,1
48,4611,95267,95267,1,1,103124,103124,1,1
48,4612,104718,104718,1,1,102895,102895,1,1
48,4613,93705,93705,1,1,106705,106705,1,1
48,4614,105159,105159,1,1,105109,105109,1,1
48,4615,104169,104169,1,1,102526,102526,1,1
48,4616,104514,104514,1,1,107154,107154,1,1
48,4617,80189,80189,1,1,105537,105537,1,1
48,4618,105562,105562,1,1,102844,102844,1,1
48,4619,77520,77520,1,1,101828,101828,1,1
48,4620,79564,79564,1,1,101918,101918,1,1
48,4621,98905,98905,1,1,102997,102997,1,1
48,4622,85504,85504,1,1,104358,104358,1,1
48,4623,91446,91446,1,1,102874,102874,1,1
48,4624,83075,83075,1,1,107288,107288,1,1
48,4625,64557,64557,1,1,111669,111669,1,1
48,4626,70506,70506,1,1,115461,115461,1,1
48,4627,71577,71577,1,1,111259,111259,1,1
48,4628,87091,87091,1,1,107567,107567,1,1
48,4629,99028,99028,1,1,109964,109964,1,1
48,4630,39274,39274,1,1,100782,100782,1,1
48,4631,76983,76983,1,1,117605,117605,1,1
48,4632,42027,42027,1,1,101704,101704,1,1
48,4633,45301,45301,1,1,100564,100564,1,1
48,4634,48911,48911,1,1,101713,101713,1,1
48,4635,82962,82962,1,1,105588,105588,1,1
48,4636,96456,96456,1,1,106977,106977,1,1
48,4637,97995,97995,1,1,113740,113740,1,1
48,4638,89110,89110,1,1,102021,102021,1,1
48,4701,159275,159275,1,1,154527,154527,1,1
48,4702,90883,90883,1,1,136782,136782,1,1
48,4801,49334,49334,1,1,102261,102261,1,1
48,4802,92034,92034,1,1,108513,108513,1,1
48,4803,100398,100398,1,1,102392,102392,1,1
48,4901,84176,84176,1,1,103625,103625,1,1
48,4902,88054,88054,1,1,118757,118757,1,1
48,4903,82100,82100,1,1,104808,104808,1,1
48,4904,53151,53151,1,1,126696,126696,1,1
48,4905,46976,46976,1,1,131489,131489,1,1
48,5000,56230,155765,0.3609918,0,71622,170478,0.4201246,0
48,5100,89927,127388,0.7059303,1,112237,153403,0.731648,1
48,5201,69022,69022,1,1,113009,113009,1,1
48,5202,57225,57225,1,1,102265,102265,1,1
48,5203,68668,68668,1,1,100112,100112,1,1
48,5204,55042,55042,1,1,107293,107293,1,1
48,5301,53200,53200,1,1,107720,107720,1,1
48,5302,96215,96215,1,1,102799,102799,1,1
48,5303,106491,106491,1,1,124982,124982,1,1
48,5304,99132,99132,1,1,120905,120905,1,1
48,5305,73093,73093,1,1,106096,106096,1,1
48,5306,126404,126404,1,1,133459,133459,1,1
48,5307,105964,105964,1,1,109837,109837,1,1
48,5308,84408,84408,1,1,112897,112897,1,1
48,5309,67399,67399,1,1,105571,105571,1,1
48,5400,97589,97589,1,1,157107,157107,1,1
48,5500,39336,127024,0.3096737,0,50128,138194,0.3627364,0
48,5600,104735,104735,1,1,86793,108174,0.8023462,1
48,5700,89024,89024,1,1,131533,131533,1,1
48,5800,78021,78021,1,1,108472,108472,1,1
48,5901,111957,111957,1,1,106773,106773,1,1
48,5902,115399,115399,1,1,116668,116668,1,1
48,5903,107690,107690,1,1,112796,112796,1,1
48,5904,107641,107641,1,1,104680,104680,1,1
48,5905,111025,111025,1,1,115089,115089,1,1
48,5906,114164,114164,1,1,116642,116642,1,1
48,5907,73673,73673,1,1,102823,102823,1,1
48,5908,60304,60304,1,1,102342,102342,1,1
48,5909,92456,92456,1,1,106085,106085,1,1
48,5910,86561,86561,1,1,107881,107881,1,1
48,5911,101803,101803,1,1,112526,112526,1,1
48,5912,93720,93720,1,1,103499,103499,1,1
48,5913,84683,84683,1,1,103141,103141,1,1
48,5914,29324,29324,1,1,101662,101662,1,1
48,5915,30486,30486,1,1,100045,100045,1,1
48,5916,72045,72045,1,1,102121,102121,1,1
48,6000,23743,96628,0.2457155,0,33410,118369,0.282253,0
48,6100,95576,111828,0.8546695,1,111402,128619,0.8661395,1
48,6200,0,154381,0,0,0,167010,0,0
48,6301,132290,132290,1,1,134404,134404,1,1
48,6302,60827,60827,1,1,115900,115900,1,1
48,6400,0,97341,0,0,0,104306,0,0
48,6500,89746,129933,0.6907098,1,87962,127206,0.6914926,1
48,6601,104331,104331,1,1,117125,117125,1,1
48,6602,116644,116644,1,1,117456,117456,1,1
48,6603,92559,92559,1,1,105642,105642,1,1
48,6701,78759,78759,1,1,116495,116495,1,1
48,6702,129182,129182,1,1,144780,144780,1,1
48,6703,127286,127286,1,1,144945,144945,1,1
48,6801,85434,85434,1,1,104349,104349,1,1
48,6802,78826,78826,1,1,103965,103965,1,1
48,6803,85662,85662,1,1,122289,122289,1,1
48,6804,67911,67911,1,1,103929,103929,1,1
48,6805,106205,106205,1,1,131410,131410,1,1
48,6806,71193,71193,1,1,103225,103225,1,1
48,6807,74232,74232,1,1,105602,105602,1,1
48,6900,0,99347,0,0,0,102672,0,0
49,3001,40735,83480,0.4879612,0,108193,108193,1,1
49,5001,128256,130217,0.9849405,1,122125,160713,0.759895,1
49,11001,149798,149798,1,1,197389,197389,1,1
49,11002,89196,89196,1,1,109090,109090,1,1
49,13001,0,109911,0,0,0,132134,0,0
49,21001,8238,116757,0.0705568,0,10246,140796,0.072772,0
49,35001,86722,86722,1,1,104367,104367,1,1
49,35002,113458,113458,1,1,115370,115370,1,1
49,35003,100440,100440,1,1,106496,106496,1,1
49,35004,108103,108103,1,1,114845,114845,1,1
49,35005,146848,146848,1,1,147290,147290,1,1
49,35006,44605,44605,1,1,100467,100467,1,1
49,35007,108733,108733,1,1,137853,137853,1,1
49,35008,103145,103145,1,1,101359,101359,1,1
49,35009,86325,86325,1,1,101608,101608,1,1
49,49001,41673,41673,1,1,103532,103532,1,1
49,49002,137608,137608,1,1,158140,158140,1,1
49,49003,105401,105401,1,1,112570,112570,1,1
49,49004,83862,83862,1,1,142322,142322,1,1
49,53001,90354,90354,1,1,138115,138115,1,1
49,57001,99166,99166,1,1,129395,129395,1,1
49,57002,97367,97367,1,1,101841,101841,1,1
50,100,198885,198885,1,1,211261,211261,1,1
50,200,0,143715,0,0,0,148773,0,0
50,300,0,129864,0,0,0,130119,0,0
50,400,0,136363,0,0,0,135588,0,0
